LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	mechlab
Description	Data file
Date	2022/03/16
Time	20:59:37.9018001556396484375
***End_of_Header***	
	
Channels	6						
Samples	1	1	1	1	1	1	
Date	2022/03/16	2022/03/16	2022/03/16	2022/03/16	2022/03/16	2022/03/16	
Time	20:59:37.9018001556396484375	20:59:38.1097998619079589844	20:59:38.3187999725341796875	20:59:38.5278000831604003906	20:59:38.7368001937866210938	20:59:38.9428000450134277344	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***							
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Comment
	0.000000	291.798061	-5.191086	61.242038	6.741770E-6	1.731775E-5
	1.046000	294.676989	-5.193095	55.314826	7.351567E-6	1.851218E-5
	2.104000	302.816241	-5.185462	49.555562	6.131975E-6	1.791496E-5
	3.161000	312.196911	-5.188949	43.646041	4.302597E-6	1.851218E-5
	4.206000	308.582149	-5.188836	35.796270	4.302597E-6	1.791496E-5
	5.251000	316.355899	-5.187143	35.793584	7.351567E-6	1.970662E-5
	6.309000	319.650243	-5.185021	35.798930	6.741770E-6	1.910940E-5
	7.353000	322.067062	-5.192393	35.811341	4.302597E-6	1.851218E-5
	8.398000	321.431057	-5.186526	35.792910	6.131975E-6	2.090107E-5
	9.443000	336.859408	-5.185643	35.797532	4.912388E-6	1.910940E-5
	10.486000	352.075220	-5.181953	35.804968	4.912388E-6	2.090107E-5
	11.532000	372.755844	-5.183766	35.803171	4.302597E-6	2.149829E-5
	12.588000	381.772622	-5.179128	35.797977	5.522180E-6	2.328998E-5
	13.630000	381.951348	-5.173168	35.803219	5.522180E-6	2.567891E-5
	14.674000	383.538944	-5.158662	35.808773	4.912388E-6	2.448444E-5
	15.718000	386.493549	-5.148610	35.804516	4.912388E-6	2.269275E-5
	16.763000	394.315604	-5.122677	35.795315	6.131975E-6	2.448444E-5
	17.806000	393.070967	-5.100134	35.794922	5.522180E-6	2.448444E-5
	18.847000	387.714035	-5.071781	35.791235	6.741770E-6	2.328998E-5
	19.891000	403.736527	-5.052529	35.790488	6.131975E-6	2.328998E-5
	20.934000	394.109506	-5.033492	35.788272	5.522180E-6	2.567891E-5
	21.980000	402.633582	-5.004327	35.788947	6.741770E-6	2.388721E-5
	23.023000	402.256809	-4.983008	35.792127	4.912388E-6	2.567891E-5
	24.067000	389.074602	-4.963052	35.787804	2.473233E-6	2.508168E-5
	25.114000	403.375856	-4.951448	35.789055	5.522180E-6	2.328998E-5
	26.153000	404.446598	-4.931755	35.793381	3.083020E-6	2.508168E-5
	27.197000	421.514070	-4.916531	35.796866	3.083020E-6	2.627615E-5
	28.239000	425.690771	-4.897086	35.803414	2.473233E-6	2.747063E-5
	29.300000	462.184568	-4.890331	35.815626	1.253666E-6	2.747063E-5
	30.342000	484.228980	-4.874896	35.832661	6.438840E-7	3.224861E-5
	31.385000	540.322999	-4.863774	35.833869	3.410401E-8	3.463764E-5
	32.429000	591.852274	-4.862739	35.848586	-4.844079E-6	3.881849E-5
	33.471000	650.564378	-4.854019	35.855823	-2.405000E-6	4.299942E-5
	34.515000	701.460869	-4.853843	35.866642	-2.405000E-6	4.299942E-5
	35.556000	728.553066	-4.848385	35.868866	-6.063610E-6	4.598585E-5
	36.598000	754.218680	-4.849260	35.880096	-4.844079E-6	4.718043E-5
	37.650000	763.361049	-4.841100	35.879729	-7.283133E-6	4.718043E-5
	38.696000	787.519573	-4.843503	35.878894	-6.063610E-6	5.136150E-5
	39.739000	800.218738	-4.842706	35.885748	-6.673372E-6	4.956960E-5
	40.782000	814.539314	-4.840905	35.882079	-7.283133E-6	5.136150E-5
	41.825000	825.240297	-4.837605	35.883122	-7.283133E-6	5.076420E-5
	42.883000	843.758504	-4.842852	35.886895	-7.892893E-6	5.315342E-5
	43.942000	860.342935	-4.835673	35.880346	-8.502651E-6	5.434803E-5
	44.982000	865.677325	-4.836540	35.886622	-9.112407E-6	5.554266E-5
	46.025000	890.167538	-4.833540	35.880290	-1.033192E-5	5.434803E-5
	47.068000	915.243841	-4.838072	35.880499	-8.502651E-6	5.733460E-5
	48.117000	926.991414	-4.833154	35.880860	-7.892893E-6	5.852924E-5
	49.160000	952.041955	-4.834264	35.888239	-9.112407E-6	6.211319E-5
	50.217000	985.777586	-4.828705	35.887115	-1.033192E-5	6.509986E-5
	51.260000	1012.520383	-4.827154	35.882515	-4.874321E-5	0.000115
	52.302000	1516.888347	-4.616398	35.888001	-1.795227E-6	2.567891E-5
	53.345000	532.563739	-4.668095	35.887775	3.083020E-6	2.090107E-5
	54.387000	505.508576	-4.666976	35.885627	3.083020E-6	2.388721E-5
	55.432000	524.030003	-4.668414	35.887118	4.912388E-6	2.388721E-5
	56.476000	537.271786	-4.673899	35.888300	1.253666E-6	2.508168E-5
	57.519000	544.390210	-4.670641	35.879488	2.473233E-6	2.627615E-5
	58.562000	557.419454	-4.671781	35.892506	1.863449E-6	2.627615E-5
	59.604000	560.861931	-4.672796	35.888880	1.863449E-6	2.866512E-5
	60.647000	562.694269	-4.669442	35.887648	1.253666E-6	2.926236E-5
	61.694000	585.814253	-4.669537	35.885044	1.253666E-6	3.284587E-5
	62.738000	646.255647	-4.661640	35.889730	-2.405000E-6	4.419399E-5
	63.786000	831.981948	-4.650553	35.885061	-5.453845E-6	5.613997E-5
	64.831000	977.327577	-4.650008	35.882460	-9.112407E-6	6.390519E-5
	65.872000	1085.020107	-4.647734	35.893817	-1.399040E-5	7.107331E-5
	66.918000	1166.454493	-4.641027	35.897148	-1.338066E-5	7.824164E-5
	67.964000	1302.686736	-4.629982	35.893348	-1.886830E-5	9.317639E-5
	69.011000	1536.641531	-4.619080	35.889617	-2.801408E-5	0.000117
	70.055000	1874.340800	-4.594577	35.894387	-3.228199E-5	0.000133
	71.100000	2066.345039	-4.592811	35.902909	-3.715951E-5	0.000142
	72.145000	2180.397622	-4.589162	35.902040	-4.020791E-5	0.000147
	73.195000	2246.149256	-4.585747	35.903980	-4.142725E-5	0.000150
	74.239000	2304.669757	-4.572903	35.901128	-4.386593E-5	0.000157
	75.287000	2388.459779	-4.567240	35.903341	-5.301075E-5	0.000192
	76.330000	2955.809967	-4.517839	35.905663	-7.068973E-5	0.000235
	77.375000	3459.711032	-4.445289	35.913586	-7.678562E-5	0.000254
	78.417000	3725.501522	-4.400881	35.910007	-8.227179E-5	0.000266
	79.463000	3850.978053	-4.376988	35.915821	-8.471005E-5	0.000268
	80.508000	3886.502552	-4.367911	35.924099	-8.288136E-5	0.000263
	81.573000	3802.503204	-4.367612	35.924007	-2.862379E-5	6.091854E-5
	82.622000	969.814669	-4.506844	35.917971	4.302597E-6	1.015127E-5
	83.666000	411.661630	-4.580423	35.908282	4.302597E-6	1.373448E-5
	84.711000	421.253228	-4.611221	35.887870	5.522180E-6	1.373448E-5
	85.757000	417.812361	-4.609106	35.859921	5.522180E-6	1.612332E-5
	86.800000	422.575152	-4.606941	35.838350	5.522180E-6	1.731775E-5
	87.844000	431.108888	-4.602351	35.833753	6.131975E-6	1.851218E-5
	88.890000	436.369212	-4.597605	35.828468	7.351567E-6	1.970662E-5
	89.940000	442.909596	-4.593910	35.838872	5.522180E-6	2.030384E-5
	90.983000	453.077623	-4.593566	35.839984	6.131975E-6	1.970662E-5
	92.035000	453.114656	-4.587802	35.848407	4.302597E-6	2.209552E-5
	93.076000	470.758558	-4.589434	35.844868	6.741770E-6	2.030384E-5
	94.118000	455.985534	-4.587943	35.844335	4.912388E-6	2.209552E-5
	95.163000	459.685633	-4.585189	35.839557	4.912388E-6	2.209552E-5
	96.218000	464.820366	-4.580868	35.842636	4.912388E-6	2.328998E-5
	97.261000	479.693219	-4.578421	35.845082	4.912388E-6	2.448444E-5
	98.304000	485.071083	-4.574869	35.840301	4.912388E-6	2.508168E-5
	99.348000	496.330784	-4.566022	35.835605	2.473233E-6	2.926236E-5
	100.392000	570.525984	-4.557469	35.833060	6.438840E-7	3.881849E-5
	101.433000	716.088981	-4.545837	35.837793	-4.234312E-6	4.956960E-5
	102.476000	896.485723	-4.532785	35.831064	-8.502651E-6	6.868391E-5
	103.517000	1117.989311	-4.520508	35.839186	-1.581962E-5	8.660498E-5
	104.562000	1371.323737	-4.509325	35.852700	-2.252665E-5	0.000103
	105.606000	1625.368236	-4.499244	35.857714	-2.801408E-5	0.000119
	106.650000	1805.289991	-4.487720	35.863167	-3.106259E-5	0.000126
	107.694000	1925.684910	-4.480714	35.878214	-3.228199E-5	0.000135
	108.737000	2056.402431	-4.470627	35.878217	-3.776919E-5	0.000153
	109.781000	2320.407256	-4.454846	35.891334	-4.752390E-5	0.000180
	110.823000	2654.276014	-4.434658	35.892532	-5.483967E-5	0.000194
	111.866000	2857.816906	-4.418532	35.901107	-5.849747E-5	0.000203
	112.907000	2969.048530	-4.414271	35.899676	-5.971672E-5	0.000206
	113.947000	3029.454506	-4.411897	35.907387	-6.154559E-5	0.000209
	114.992000	3080.252782	-4.409166	35.915576	-6.398406E-5	0.000213
	116.037000	3121.989196	-4.404957	35.917763	-6.337445E-5	0.000218
	117.078000	3231.293485	-4.398684	35.918122	-7.556645E-5	0.000267
	118.135000	3905.064236	-4.347465	35.920787	-9.385329E-5	0.000305
	119.189000	4347.340478	-4.296528	35.918286	-0.000101	0.000325
	120.233000	4577.464792	-4.264953	35.927574	-0.000106	0.000336
	121.276000	4729.870910	-4.237270	35.927295	-0.000108	0.000345
	122.323000	4810.675748	-4.223470	35.926424	-0.000106	0.000347
	123.380000	4829.108622	-4.217027	35.921854	-0.000110	0.000348
	124.424000	4829.810643	-4.208636	35.933713	-0.000110	0.000348
	125.473000	4843.768940	-4.205813	35.932019	-0.000109	0.000347
	126.517000	4845.486959	-4.204687	35.931486	-0.000110	0.000348
	127.560000	4861.754195	-4.203205	35.928920	-0.000111	0.000348
	128.602000	4865.182182	-4.197070	35.931953	-0.000110	0.000349
	129.644000	4865.344806	-4.195683	35.931549	-0.000111	0.000350
	130.686000	4861.593182	-4.197438	35.931457	-0.000112	0.000348
	131.731000	4873.893035	-4.189746	35.923777	-0.000108	0.000349
	132.775000	4873.614481	-4.193097	35.931082	-0.000110	0.000350
